,UsoCrédito,Edad,30-59DíasTarde,60-89DíasTarde,90DíasTarde,RatioDeuda,IngresoMensual,LíneasCrédito,PréstamosCasa,Dependientes,score,decision,motivo_principal
48106,0.415211014,67,0,0,0,0.426604744,6028.0,9,1,2.0,0.06558604813566572,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48107,0.459924009,48,1,0,0,2.753538718,1200.0,17,2,0.0,0.33349699557838924,Requiere Aval / Garantía,Reforzar solvencia
48108,0.025417135,68,0,0,0,0.066657779,7500.0,6,1,0.0,0.017811569045174048,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48109,0.053054938,31,0,0,0,0.327537492,4600.0,9,1,1.0,0.06773975848754495,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48110,1.213483146,61,2,0,1,0.387823372,4483.0,5,1,1.0,0.6155321934693286,Denegado,Exceso de uso en tarjetas
48111,0.10319978,60,0,0,0,0.513557484,7375.0,16,1,0.0,0.07727097527855158,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48112,0.197618398,46,0,0,0,0.029313448,11666.0,7,0,1.0,0.040871103162050844,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48113,0.01279393,74,0,0,0,0.401793999,6465.0,9,2,1.0,0.030503000963572998,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48114,0.009755944,65,0,0,0,3267.0,5400.0,13,1,1.0,0.010844232283992073,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48115,0.9999999,52,0,0,0,0.202841358,3800.0,1,1,1.0,0.1662068389066714,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48116,0.042499034,48,0,0,0,4959.0,5400.0,11,3,0.0,0.041739591940455956,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48117,0.019630432,37,2,0,1,0.374453193,8000.0,12,2,2.0,0.2982909917067993,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48118,0.227353886,66,0,0,0,683.0,5400.0,4,1,0.0,0.012376911626537418,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48119,0.145970861,50,0,0,0,0.249708012,4280.0,10,1,2.0,0.04796930918643679,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48120,0.028157081,51,0,0,0,0.110385282,7500.0,8,0,0.0,0.03484050795728779,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48121,0.007437839,70,0,0,0,0.331577407,6833.0,11,2,2.0,0.019670338073629532,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48122,0.144839434,54,0,0,0,0.40647647,10900.0,14,2,2.0,0.07924120046741316,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48123,0.006073833,63,0,0,0,634.0,5400.0,9,1,0.0,0.014511686191972803,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48124,0.039247807,76,0,0,0,0.020357804,1620.0,6,0,0.0,0.03661757971238052,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48125,0.177907812,38,0,0,0,0.321448783,5300.0,10,2,5.0,0.05756798163856647,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48126,0.434628558,61,0,0,0,2718.0,5400.0,7,2,0.0,0.025472340594644458,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48127,0.0,50,0,0,0,0.027536971,1960.0,11,0,0.0,0.0350799118532597,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48128,0.093300596,57,0,0,0,0.339443426,6000.0,5,1,0.0,0.032490577576903955,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48129,0.962139037,49,5,3,0,0.655562539,9545.0,19,1,3.0,0.8351765745116078,Denegado,Exceso de uso en tarjetas
48130,0.122357541,75,0,0,0,804.0,5400.0,5,0,0.0,0.014507431709774454,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48131,0.0,58,0,0,0,1926.0,5400.0,16,1,0.0,0.010697767034737333,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48132,0.025115261,51,0,0,0,1504.0,5400.0,9,1,0.0,0.016185901341271652,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48133,0.305878733,60,0,0,0,4.457085828,500.0,8,1,0.0,0.016471593346301938,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48134,0.417712223,64,1,0,0,0.686174104,4100.0,16,1,2.0,0.1981380410938327,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48135,0.530194021,57,0,0,0,0.640959726,3500.0,7,1,0.0,0.08095750909676502,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48136,0.258089801,54,0,0,1,0.612308089,7750.0,12,2,1.0,0.3018739368369342,Requiere Aval / Garantía,Reforzar solvencia
48137,0.05871149,27,0,0,0,0.006427424,5600.0,4,0,0.0,0.048223521365804885,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48138,0.0,43,0,0,0,0.013885032,3600.0,10,0,0.0,0.04440488355164112,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48139,0.090514669,48,0,0,0,0.268312193,8750.0,11,1,3.0,0.0367079592200397,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48140,0.216353192,60,0,0,0,0.537365659,4000.0,13,2,1.0,0.09439315297869383,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48141,0.622015119,71,0,0,0,466.0,5400.0,1,0,0.0,0.06609050908755425,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48142,0.164499162,43,0,0,1,0.307599396,9934.0,11,2,4.0,0.16067644250928445,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48143,0.035967626,68,0,0,0,0.92053973,2000.0,10,1,0.0,0.04230450967877719,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48144,0.9999999,23,0,0,0,0.002436054,820.0,1,0,0.0,0.24153070024021517,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48145,0.40860577,67,0,0,0,2622.0,5400.0,8,2,0.0,0.024570041382414226,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48146,0.042478282,72,0,0,0,0.007348512,8300.0,4,0,0.0,0.01941237490967988,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48147,0.006864679,34,0,0,0,0.367044799,5200.0,9,1,2.0,0.050136155610760236,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48148,0.019253894,78,0,0,1,0.018119589,4966.0,10,0,0.0,0.20100521614276046,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48149,0.011453366,55,0,0,0,2632.0,5400.0,7,1,0.0,0.010235568294188141,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48150,0.499331434,37,0,0,0,0.369194393,5920.0,8,1,4.0,0.09043154530233648,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48151,0.107882895,39,0,0,0,0.197438301,3200.0,4,0,2.0,0.07567110415040028,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48152,0.275534056,70,1,0,0,0.174643381,7500.0,12,1,0.0,0.12780731107188112,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48153,0.896946489,45,0,0,0,0.292264838,14000.0,8,3,3.0,0.0818627812390691,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48154,0.031188185,76,0,0,0,184.0,5400.0,11,0,0.0,0.017853675817610038,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48155,0.453792937,49,0,0,0,0.344645819,16883.0,8,1,2.0,0.04318540686924608,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48156,0.02348223,38,0,0,0,0.005886348,4416.0,6,0,0.0,0.04090838891065954,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48157,0.904063957,42,0,0,1,68.0,5400.0,6,0,1.0,0.5667990736961165,Denegado,Exceso de uso en tarjetas
48158,0.0,59,0,0,0,0.0,3600.0,2,0,0.0,0.014371560296732951,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48159,0.0,76,0,0,0,418.0,5400.0,4,0,0.0,0.00901264835654725,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48160,0.9999999,26,0,0,0,0.0,1760.0,0,0,0.0,0.6182012593291915,Denegado,Exceso de uso en tarjetas
48161,0.237511414,54,0,0,0,0.285632676,3500.0,8,0,3.0,0.05341946476335215,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48162,0.0,46,0,1,0,0.0,3255.0,4,0,2.0,0.11461679363198991,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48163,0.376435636,44,1,0,0,0.574009996,2600.0,11,1,0.0,0.178295675802723,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48164,0.015904257,69,0,0,0,0.00394633,3800.0,4,0,0.0,0.014379306422096423,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48165,0.588026887,54,0,0,0,2790.0,5400.0,11,1,3.0,0.03676126202273355,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48166,0.10625956,32,1,0,0,0.244887312,9583.0,21,1,1.0,0.15476978130144728,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48167,0.196591231,76,0,0,0,145.0,5400.0,3,0,0.0,0.025317026131861067,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48168,0.250660495,61,0,0,0,2848.0,5400.0,22,2,0.0,0.04231952832293125,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48169,0.033070247,70,0,0,0,31.0,5400.0,3,0,0.0,0.012022469122008802,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48170,0.123710618,71,1,0,0,0.196376102,4083.0,9,1,0.0,0.11591210252095019,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48171,0.122164626,51,0,0,0,0.778433301,3050.0,15,1,0.0,0.13054643009089292,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48172,0.066557338,66,0,0,0,0.013193323,3713.0,3,0,0.0,0.024511429516511276,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48173,0.9999999,57,3,0,1,0.49939976,5830.0,2,1,0.0,0.4741228262672827,Requiere Aval / Garantía,Reforzar solvencia
48174,0.0,30,0,0,0,0.133733308,5166.0,10,0,0.0,0.046224984267642044,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48175,0.091672134,59,0,0,0,2125.0,5400.0,7,1,0.0,0.012232177641383351,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48176,0.085285238,28,0,0,0,0.017687393,12833.0,8,0,0.0,0.024260201554396493,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48177,1.018568776,38,2,2,2,0.289269782,4258.0,4,0,1.0,0.7277677100938341,Denegado,Exceso de uso en tarjetas
48178,0.027154349,74,0,0,0,0.016196761,5000.0,5,0,0.0,0.01882185201172242,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48179,0.021127233,69,0,0,0,0.095216121,6500.0,7,1,0.0,0.019626938516517218,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48180,0.194792208,51,0,0,0,0.372660905,11916.0,12,3,0.0,0.08791052198556708,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48181,0.968206359,60,0,0,0,0.244743758,3043.0,4,0,1.0,0.24486336864869396,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48182,0.257147321,47,4,0,0,2374.0,5400.0,10,2,0.0,0.29031410930853213,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48183,0.117244138,78,0,0,0,70.0,5400.0,2,0,0.0,0.018462465867472036,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48184,0.130180774,28,0,0,0,0.256533494,3328.0,9,0,0.0,0.12770323465661265,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48185,0.007537105,80,0,0,0,23.0,5400.0,11,0,0.0,0.01842793432972342,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48186,0.031901314,68,0,0,0,0.109945027,2000.0,25,0,0.0,0.04212079888832012,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48187,0.087845608,57,0,0,0,0.231612108,7300.0,4,1,0.0,0.025076618026627168,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48188,0.474970314,36,0,0,0,0.627948263,3942.0,11,3,2.0,0.24035958387016376,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48189,0.522498448,60,0,0,0,0.241214644,8166.0,11,0,0.0,0.10151047654188228,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48190,0.9999999,42,0,0,0,0.030661057,17350.0,4,0,0.0,0.0960380408394464,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48191,0.03429632,36,3,0,0,0.225295784,6000.0,24,1,2.0,0.17388246592876574,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48192,0.43378554,57,0,0,0,3152.0,5400.0,9,1,0.0,0.030762855380579,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48193,0.233250728,66,0,0,0,0.048959608,3267.0,1,0,0.0,0.045570508161403595,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48194,0.9999999,24,0,0,0,33.0,5400.0,0,0,0.0,0.5941743715026102,Denegado,Exceso de uso en tarjetas
48195,0.094516219,49,0,0,0,70.0,5400.0,2,0,0.0,0.02883073838176577,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48196,0.098447277,32,0,0,0,0.377103448,7249.0,20,2,1.0,0.12102403520774437,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48197,0.06123525,61,0,0,0,1.977573318,1738.0,6,1,0.0,0.030537841740864574,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48198,0.940470902,64,0,0,1,0.167472088,6000.0,8,0,0.0,0.362362689695954,Requiere Aval / Garantía,Reforzar solvencia
48199,0.045603329,69,0,0,0,0.291821261,6198.0,8,0,0.0,0.026244467693370188,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48200,0.0,27,0,0,0,0.0,500.0,3,0,0.0,0.0403261627501439,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48201,0.081593251,33,0,0,0,0.732226777,10000.0,17,3,0.0,0.17151379044372242,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48202,0.366939146,23,1,0,0,0.005427021,3500.0,4,0,0.0,0.1863945325027534,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48203,0.197118978,44,0,0,0,0.057130301,4550.0,7,0,1.0,0.06773161272623555,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48204,0.093902526,55,0,0,0,0.189889825,10800.0,5,1,0.0,0.018889896645788357,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48205,0.0,91,0,0,0,0.0,5400.0,3,0,0.0,0.012135553403769254,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48206,0.134689796,52,2,0,0,945.0,5400.0,5,0,0.0,0.1469368621475023,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48207,0.03708843,62,1,0,0,0.293085346,20000.0,12,1,0.0,0.08279958739633947,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48208,0.06501833,63,1,0,0,2709.0,5400.0,24,1,0.0,0.05189675018529873,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48209,0.023579597,69,1,0,0,881.0,5400.0,17,1,0.0,0.045310449599766316,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48210,0.98396027,48,1,0,0,1629.0,5400.0,6,0,0.0,0.3223575203363993,Requiere Aval / Garantía,Reforzar solvencia
48211,0.089801854,25,0,0,0,0.012915129,1083.0,3,0,0.0,0.07679972057952793,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48212,0.033793241,24,1,1,0,0.613872832,864.0,6,0,0.0,0.26902437936526047,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48213,0.99610039,81,1,0,1,2741.0,5400.0,13,1,0.0,0.2847627787347922,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48214,1.770404385,54,3,1,1,1020.0,5400.0,10,0,0.0,0.5927876940823738,Denegado,Exceso de uso en tarjetas
48215,0.154001907,53,1,0,0,0.664778407,3000.0,11,2,1.0,0.12073504182052545,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48216,0.002433798,48,0,0,0,0.395833333,4607.0,8,0,2.0,0.03597842550720204,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48217,0.015996801,57,0,0,0,31.0,5400.0,7,0,0.0,0.01427641912140465,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48218,0.566853076,62,0,0,0,100.0,5400.0,2,0,0.0,0.10979186004274265,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48219,0.705647176,53,1,0,0,0.62816526,2250.0,11,1,1.0,0.231577699755534,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48220,0.0,78,0,0,0,0.0,600.0,5,0,0.0,0.008781393326942338,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48221,0.062346925,30,0,0,0,0.364906069,10166.0,25,3,2.0,0.11300601125271008,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48222,0.005818714,81,0,0,0,0.063864018,14295.0,8,1,0.0,0.01582180361650895,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48223,0.058135159,34,0,0,0,357.0,5400.0,9,0,0.0,0.028148486692839248,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48224,0.038417818,79,0,0,0,0.32889037,3000.0,9,0,1.0,0.06191086123918987,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48225,0.024451626,42,0,0,0,0.263194792,9984.0,9,1,0.0,0.042907923027978113,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48226,0.599995519,48,0,0,0,0.859190556,3557.0,8,1,0.0,0.17530475959631184,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48227,0.012740133,62,0,0,0,0.271995086,14650.0,13,1,1.0,0.026518212217731336,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48228,0.027549638,70,0,0,0,28.0,5400.0,4,0,0.0,0.010166451066549113,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48229,0.591195278,36,0,1,0,0.624706802,7673.0,13,2,1.0,0.4274238395620502,Requiere Aval / Garantía,Reforzar solvencia
48230,0.034744823,58,0,0,0,0.00633263,9000.0,6,0,0.0,0.02921042935438224,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48231,0.002352893,75,0,0,0,0.004685777,3627.0,5,0,0.0,0.013067641372710609,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48232,0.0,50,1,0,0,0.870564718,2000.0,8,1,1.0,0.05717071967305718,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48233,0.9999999,24,0,0,0,0.0,490.0,0,0,0.0,0.7033930556787261,Denegado,Exceso de uso en tarjetas
48234,0.139042135,43,0,0,0,0.259391771,3912.0,10,0,0.0,0.08457705537248693,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48235,0.135348056,38,0,0,0,0.190851257,3300.0,7,0,1.0,0.09425652590346834,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48236,0.061671577,43,0,0,0,0.418243347,6500.0,19,2,1.0,0.10757099417971298,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48237,0.001839253,58,0,0,0,0.365910077,6916.0,10,2,0.0,0.02689461217065638,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48238,0.246725945,42,4,0,0,3837.0,5400.0,14,2,3.0,0.2591102724793646,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48239,0.0,36,0,0,0,0.367763432,2400.0,4,1,0.0,0.033904272912299784,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48240,0.036850834,35,0,0,0,0.471828426,2750.0,10,1,0.0,0.08272351204822184,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48241,0.191940615,57,0,1,0,0.20908637,10014.0,13,1,1.0,0.1072548325192501,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48242,0.022355552,53,0,0,0,0.417996171,4700.0,5,1,1.0,0.03725284260263609,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48243,0.674482065,52,0,0,0,0.374660054,6250.0,16,1,0.0,0.22048167623505768,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48244,0.725157316,66,0,0,0,0.414077438,8367.0,14,1,2.0,0.12414268244983495,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48245,0.033192052,40,0,0,0,0.167097775,3865.0,8,0,3.0,0.05315620242390436,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48246,0.051216531,24,0,0,0,13.0,0.0,4,0,0.0,0.01623795986935813,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48247,0.0,22,0,0,0,0.0,5400.0,1,0,0.0,0.040469925227184615,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48248,0.111996889,58,0,0,0,0.14268768,5900.0,4,1,0.0,0.028505632399310723,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48249,0.359696695,51,0,0,0,0.518627657,4750.0,6,1,0.0,0.09097206559816153,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48250,0.0,65,0,0,0,0.117891932,12010.0,10,1,0.0,0.014851775332606685,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48251,0.033998867,91,0,1,0,0.004658385,7083.0,2,0,0.0,0.09646369135312101,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48252,0.0,63,0,0,0,1797.0,5400.0,3,1,0.0,0.00905264946605955,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48253,0.534219298,59,0,0,0,0.081081081,4550.0,3,0,1.0,0.12174461963428466,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48254,0.118976205,47,0,0,0,0.205353023,6500.0,3,1,4.0,0.04061235480378704,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48255,0.674926638,50,2,1,0,0.151722675,33000.0,3,1,4.0,0.28254900636691255,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48256,0.27711292,49,0,0,0,0.073642119,3000.0,2,0,0.0,0.07198642586306662,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48257,0.178257424,42,0,0,0,1.099913867,1160.0,10,1,3.0,0.07206808427998813,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48258,0.403288349,61,0,0,0,1.205882353,2039.0,14,2,0.0,0.16043670172709001,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48259,0.064152888,78,0,0,0,0.007832028,6000.0,4,0,0.0,0.02659204897077089,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48260,0.133191121,49,0,0,0,6657.0,5400.0,4,2,0.0,0.03100470946436569,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48261,0.617326531,66,0,0,0,2487.0,5400.0,14,2,0.0,0.060671446979525256,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48262,0.177334317,63,0,0,0,0.336378225,8100.0,9,1,3.0,0.04783292831179445,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48263,0.144368538,51,0,0,0,0.354634831,11391.0,11,1,2.0,0.04313250109662051,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48264,0.100947744,73,0,0,0,0.013594562,2500.0,3,0,0.0,0.033704288412585125,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48265,0.9999999,38,0,0,0,0.434596995,5855.0,6,1,0.0,0.13772561451916573,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48266,0.806905055,48,0,0,1,942.0,5400.0,7,0,0.0,0.3352298932893109,Requiere Aval / Garantía,Reforzar solvencia
48267,0.229963541,65,0,0,0,2188.0,5400.0,13,2,1.0,0.03290866473266312,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48268,1.247920133,32,0,0,2,1509.0,5400.0,4,1,0.0,0.42259537030138555,Requiere Aval / Garantía,Reforzar solvencia
48269,0.447642816,50,3,0,0,0.372447085,8078.0,14,1,0.0,0.35385807207719067,Requiere Aval / Garantía,Reforzar solvencia
48270,0.498487257,80,0,0,0,0.139369096,5610.0,8,0,0.0,0.0928548644696114,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48271,0.860465116,28,0,0,0,0.008028546,1120.0,2,0,0.0,0.24291679728061358,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48272,0.081758012,70,0,0,0,0.083316997,5100.0,8,0,0.0,0.028334139568852525,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48273,0.9999999,32,0,0,0,0.065616798,8000.0,3,0,1.0,0.14377259384152136,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48274,0.9999999,28,0,0,0,0.437783833,1100.0,2,0,0.0,0.17142213623610722,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48275,0.455070224,42,0,0,0,0.297854509,5965.0,6,1,3.0,0.11496841332096815,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48276,0.576814106,43,0,0,0,0.228433099,2271.0,2,0,0.0,0.2023170013664488,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48277,0.000981114,77,0,0,0,0.0009995,2000.0,8,0,0.0,0.028357053669128093,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48278,0.154499856,52,0,0,0,0.370684434,1650.0,6,0,0.0,0.08955424576475605,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48279,0.9999999,50,1,0,0,0.1617429,8766.0,3,0,1.0,0.21972519466351845,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48280,0.017328003,53,0,0,0,0.658536585,2500.0,14,1,0.0,0.060438221473367255,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48281,0.114529652,41,0,0,0,0.354075991,8500.0,5,2,1.0,0.04464796682455366,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48282,0.098651771,58,0,0,0,0.238209516,9583.0,7,1,0.0,0.027385128430516822,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48283,0.575816967,45,0,0,0,0.363584421,10500.0,12,2,0.0,0.1469576222292058,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48284,0.604676204,38,0,0,0,0.059313562,3000.0,4,0,0.0,0.2076094929131913,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48285,0.092099035,67,0,0,0,0.122466751,12631.0,15,1,0.0,0.04099280376074404,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48286,0.528701578,50,1,1,0,0.088219253,7333.0,5,0,1.0,0.5416476259664389,Denegado,Historial de morosidad previa
48287,0.030844296,67,0,0,0,0.034643571,1500.0,4,0,0.0,0.024283962535784704,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48288,0.784595805,39,0,0,0,3645.0,5400.0,8,1,1.0,0.10275285845337556,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48289,0.250373352,50,0,0,0,0.580318379,8291.0,4,3,0.0,0.06488589405179768,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48290,0.267180747,32,0,0,0,0.32117098,7070.0,6,1,0.0,0.05162362838573029,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48291,0.126739236,67,0,0,0,0.088260497,3500.0,4,0,0.0,0.038860540424903084,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48292,0.209566275,31,0,0,0,5540.0,5400.0,2,1,0.0,0.02643625295856633,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48293,0.414886687,52,0,0,0,0.453206395,11133.0,11,2,1.0,0.09473793787240474,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48294,0.092987992,48,0,0,0,0.037756802,1800.0,2,0,0.0,0.05993380389774194,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48295,0.060960942,68,0,0,0,602.0,5400.0,9,1,0.0,0.013790024088632655,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48296,0.341736864,36,0,0,0,0.46608923,6118.0,7,2,1.0,0.07554124048653998,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48297,0.014981709,60,0,0,0,0.299590515,10500.0,13,2,0.0,0.02958599234116754,Pre-concedido (Campaña),Perfil de Riesgo Bajo
48298,0.072057934,46,0,0,0,0.493267564,7500.0,21,1,2.0,0.09153757484215956,Pre-concedido (Campaña),Perfil de Riesgo Bajo
